Name,Age,Departments,Salary,Experience,Cities,Annual_Salary,Bonus,Total_Compensation,Experience_Level
employee_3341,36,IT,60777,1,Hyderabad,729324,6077.700000000001,66854.7,Fresher
employee_3342,26,Data,77971,1,Delhi,935652,7797.1,85768.1,Fresher
employee_3343,27,Sales,32739,5,Pune,392868,3273.9,36012.9,Junior
employee_3344,34,Data,49599,0,Hyderabad,595188,4959.900000000001,54558.9,Fresher
employee_3345,58,Data,61827,10,Hyderabad,741924,6182.700000000001,68009.7,Mid-level
employee_3346,60,QA,101821,0,Mumbai,1221852,10182.1,112003.1,Fresher
employee_3347,35,Data,93446,1,Delhi,1121352,9344.6,102790.6,Fresher
employee_3348,53,IT,105210,14,Delhi,1262520,10521.0,115731.0,Senior
employee_3349,47,HR,108890,11,Chennai,1306680,10889.0,119779.0,Senior
employee_3350,49,HR,116650,12,Bangalore,1399800,11665.0,128315.0,Senior
employee_3351,57,Finance,48039,3,Mumbai,576468,4803.900000000001,52842.9,Junior
employee_3352,25,Sales,69929,1,Mumbai,839148,6992.900000000001,76921.9,Fresher
employee_3353,49,IT,68884,3,Pune,826608,6888.400000000001,75772.4,Junior
employee_3354,52,Data,50146,2,Delhi,601752,5014.6,55160.6,Fresher
employee_3355,26,HR,70819,2,Hyderabad,849828,7081.900000000001,77900.9,Fresher
employee_3356,22,IT,108162,14,Hyderabad,1297944,10816.2,118978.2,Senior
employee_3357,26,HR,107632,8,Pune,1291584,10763.2,118395.2,Mid-level
employee_3358,24,Data,56308,7,Delhi,675696,5630.8,61938.8,Mid-level
employee_3359,49,HR,38054,11,Chennai,456648,3805.4,41859.4,Senior
employee_3360,45,Sales,104606,11,Hyderabad,1255272,10460.6,115066.6,Senior
employee_3361,29,Sales,77018,9,Mumbai,924216,7701.8,84719.8,Mid-level
employee_3362,23,Finance,51250,8,Mumbai,615000,5125.0,56375.0,Mid-level
employee_3363,46,Finance,39413,0,Delhi,472956,3941.3,43354.3,Fresher
employee_3364,47,HR,102391,11,Hyderabad,1228692,10239.1,112630.1,Senior
employee_3365,56,IT,63921,4,Hyderabad,767052,6392.1,70313.1,Junior
employee_3366,52,Sales,96123,11,Chennai,1153476,9612.300000000001,105735.3,Senior
employee_3367,21,IT,99363,11,Delhi,1192356,9936.300000000001,109299.3,Senior
employee_3368,36,IT,50785,3,Hyderabad,609420,5078.5,55863.5,Junior
employee_3369,31,HR,81865,10,Chennai,982380,8186.5,90051.5,Mid-level
employee_3370,46,IT,31861,13,Mumbai,382332,3186.1000000000004,35047.1,Senior
employee_3371,60,Sales,101340,8,Chennai,1216080,10134.0,111474.0,Mid-level
employee_3372,21,Data,38979,13,Hyderabad,467748,3897.9,42876.9,Senior
employee_3373,46,Finance,91833,2,Bangalore,1101996,9183.300000000001,101016.3,Fresher
employee_3374,48,Data,25357,4,Delhi,304284,2535.7000000000003,27892.7,Junior
employee_3375,29,IT,72201,7,Hyderabad,866412,7220.1,79421.1,Mid-level
employee_3376,42,Data,79254,9,Bangalore,951048,7925.400000000001,87179.4,Mid-level
employee_3377,28,Sales,107160,14,Mumbai,1285920,10716.0,117876.0,Senior
employee_3378,47,Sales,35796,4,Delhi,429552,3579.6000000000004,39375.6,Junior
employee_3379,59,IT,48238,8,Pune,578856,4823.8,53061.8,Mid-level
employee_3380,39,HR,119176,1,Delhi,1430112,11917.6,131093.6,Fresher
employee_3381,45,Data,75978,5,Mumbai,911736,7597.8,83575.8,Junior
employee_3382,58,HR,65883,4,Mumbai,790596,6588.3,72471.3,Junior
employee_3383,41,HR,110478,8,Mumbai,1325736,11047.800000000001,121525.8,Mid-level
employee_3384,44,QA,94396,6,Chennai,1132752,9439.6,103835.6,Mid-level
employee_3385,44,IT,29447,15,Mumbai,353364,2944.7000000000003,32391.7,Senior
employee_3386,39,Finance,45523,7,Pune,546276,4552.3,50075.3,Mid-level
employee_3387,22,Sales,89079,6,Hyderabad,1068948,8907.9,97986.9,Mid-level
employee_3388,34,Sales,89823,12,Bangalore,1077876,8982.300000000001,98805.3,Senior
employee_3389,52,IT,74289,9,Delhi,891468,7428.900000000001,81717.9,Mid-level
employee_3390,52,Finance,29849,9,Delhi,358188,2984.9,32833.9,Mid-level
employee_3391,48,Sales,49718,4,Mumbai,596616,4971.8,54689.8,Junior
employee_3392,59,IT,112862,10,Bangalore,1354344,11286.2,124148.2,Mid-level
employee_3393,60,Sales,98002,12,Mumbai,1176024,9800.2,107802.2,Senior
employee_3394,60,HR,85977,13,Chennai,1031724,8597.7,94574.7,Senior
employee_3395,33,Data,113325,4,Bangalore,1359900,11332.5,124657.5,Junior
employee_3396,32,Data,52135,12,Mumbai,625620,5213.5,57348.5,Senior
employee_3397,28,Sales,55262,10,Mumbai,663144,5526.200000000001,60788.2,Mid-level
employee_3398,35,QA,114971,3,Pune,1379652,11497.1,126468.1,Junior
employee_3399,46,Finance,59787,1,Pune,717444,5978.700000000001,65765.7,Fresher
employee_3400,32,Finance,40689,13,Pune,488268,4068.9,44757.9,Senior
employee_3401,47,Finance,64860,8,Chennai,778320,6486.0,71346.0,Mid-level
employee_3402,38,HR,75344,9,Bangalore,904128,7534.400000000001,82878.4,Mid-level
employee_3403,56,Finance,92891,9,Chennai,1114692,9289.1,102180.1,Mid-level
employee_3404,47,Data,76658,11,Hyderabad,919896,7665.8,84323.8,Senior
employee_3405,29,HR,90869,9,Mumbai,1090428,9086.9,99955.9,Mid-level
employee_3406,59,IT,60330,9,Mumbai,723960,6033.0,66363.0,Mid-level
employee_3407,21,Finance,105312,2,Mumbai,1263744,10531.2,115843.2,Fresher
employee_3408,27,Finance,85064,10,Pune,1020768,8506.4,93570.4,Mid-level
employee_3409,46,IT,52014,10,Mumbai,624168,5201.400000000001,57215.4,Mid-level
employee_3410,27,Finance,59563,2,Pune,714756,5956.3,65519.3,Fresher
employee_3411,27,IT,40270,2,Hyderabad,483240,4027.0,44297.0,Fresher
employee_3412,28,HR,56279,7,Chennai,675348,5627.900000000001,61906.9,Mid-level
employee_3413,36,Data,28657,5,Chennai,343884,2865.7000000000003,31522.7,Junior
employee_3414,23,IT,114422,0,Chennai,1373064,11442.2,125864.2,Fresher
employee_3415,30,QA,93773,11,Pune,1125276,9377.300000000001,103150.3,Senior
employee_3416,27,IT,26027,12,Delhi,312324,2602.7000000000003,28629.7,Senior
employee_3417,41,Finance,39199,14,Delhi,470388,3919.9,43118.9,Senior
employee_3418,57,HR,69954,13,Bangalore,839448,6995.400000000001,76949.4,Senior
employee_3419,51,Sales,104317,2,Delhi,1251804,10431.7,114748.7,Fresher
employee_3420,43,HR,40120,3,Bangalore,481440,4012.0,44132.0,Junior
employee_3421,47,Sales,81812,12,Hyderabad,981744,8181.200000000001,89993.2,Senior
employee_3422,42,IT,114825,1,Bangalore,1377900,11482.5,126307.5,Fresher
employee_3423,59,Data,30983,15,Hyderabad,371796,3098.3,34081.3,Senior
employee_3424,47,QA,91629,15,Mumbai,1099548,9162.9,100791.9,Senior
employee_3425,24,HR,95325,5,Chennai,1143900,9532.5,104857.5,Junior
employee_3426,44,Finance,27912,9,Delhi,334944,2791.2000000000003,30703.2,Mid-level
employee_3427,43,Sales,72879,11,Pune,874548,7287.900000000001,80166.9,Senior
employee_3428,39,Finance,46873,0,Hyderabad,562476,4687.3,51560.3,Fresher
employee_3429,23,Data,39332,0,Delhi,471984,3933.2000000000003,43265.2,Fresher
employee_3430,47,Sales,41564,7,Pune,498768,4156.400000000001,45720.4,Mid-level
employee_3431,23,HR,102795,3,Pune,1233540,10279.5,113074.5,Junior
employee_3432,48,IT,45526,14,Chennai,546312,4552.6,50078.6,Senior
employee_3433,37,Finance,90481,14,Mumbai,1085772,9048.1,99529.1,Senior
employee_3434,51,Data,77775,0,Mumbai,933300,7777.5,85552.5,Fresher
employee_3435,30,HR,111649,6,Bangalore,1339788,11164.900000000001,122813.9,Mid-level
employee_3436,42,HR,41006,8,Delhi,492072,4100.6,45106.6,Mid-level
employee_3437,50,HR,46643,9,Mumbai,559716,4664.3,51307.3,Mid-level
employee_3438,41,HR,114949,6,Chennai,1379388,11494.900000000001,126443.9,Mid-level
employee_3439,56,Sales,88128,0,Delhi,1057536,8812.800000000001,96940.8,Fresher
employee_3440,43,HR,67523,0,Pune,810276,6752.3,74275.3,Fresher
employee_3441,58,Finance,95220,11,Hyderabad,1142640,9522.0,104742.0,Senior
employee_3442,32,Data,98390,0,Hyderabad,1180680,9839.0,108229.0,Fresher
employee_3443,45,Sales,77784,14,Mumbai,933408,7778.400000000001,85562.4,Senior
employee_3444,40,HR,112893,7,Bangalore,1354716,11289.300000000001,124182.3,Mid-level
employee_3445,27,QA,84701,15,Hyderabad,1016412,8470.1,93171.1,Senior
employee_3446,49,QA,42946,6,Bangalore,515352,4294.6,47240.6,Mid-level
employee_3447,49,Data,38127,13,Hyderabad,457524,3812.7000000000003,41939.7,Senior
employee_3448,33,IT,54404,2,Bangalore,652848,5440.400000000001,59844.4,Fresher
employee_3449,23,IT,113424,2,Bangalore,1361088,11342.400000000001,124766.4,Fresher
employee_3450,22,Sales,42401,11,Pune,508812,4240.1,46641.1,Senior
employee_3451,36,Sales,40428,2,Chennai,485136,4042.8,44470.8,Fresher
employee_3452,50,Sales,89372,1,Hyderabad,1072464,8937.2,98309.2,Fresher
employee_3453,58,IT,36971,13,Delhi,443652,3697.1000000000004,40668.1,Senior
employee_3454,26,QA,113018,13,Mumbai,1356216,11301.800000000001,124319.8,Senior
employee_3455,27,IT,110504,3,Chennai,1326048,11050.400000000001,121554.4,Junior
employee_3456,25,Finance,41565,6,Pune,498780,4156.5,45721.5,Mid-level
employee_3457,27,HR,31829,8,Pune,381948,3182.9,35011.9,Mid-level
employee_3458,54,Sales,101023,2,Pune,1212276,10102.300000000001,111125.3,Fresher
employee_3459,52,QA,60435,9,Mumbai,725220,6043.5,66478.5,Mid-level
employee_3460,33,Data,106823,6,Hyderabad,1281876,10682.300000000001,117505.3,Mid-level
employee_3461,50,Data,63941,11,Hyderabad,767292,6394.1,70335.1,Senior
employee_3462,45,HR,67459,14,Bangalore,809508,6745.900000000001,74204.9,Senior
employee_3463,41,QA,72976,3,Bangalore,875712,7297.6,80273.6,Junior
employee_3464,41,IT,104199,0,Delhi,1250388,10419.900000000001,114618.9,Fresher
employee_3465,48,IT,34176,4,Bangalore,410112,3417.6000000000004,37593.6,Junior
employee_3466,40,Finance,76516,7,Mumbai,918192,7651.6,84167.6,Mid-level
employee_3467,54,Finance,40072,2,Chennai,480864,4007.2000000000003,44079.2,Fresher
employee_3468,25,IT,96052,9,Hyderabad,1152624,9605.2,105657.2,Mid-level
employee_3469,38,Data,44689,3,Bangalore,536268,4468.900000000001,49157.9,Junior
employee_3470,59,Sales,43599,14,Mumbai,523188,4359.900000000001,47958.9,Senior
employee_3471,31,Data,107045,2,Mumbai,1284540,10704.5,117749.5,Fresher
employee_3472,37,Finance,60388,14,Delhi,724656,6038.8,66426.8,Senior
employee_3473,42,HR,75603,9,Bangalore,907236,7560.3,83163.3,Mid-level
employee_3474,57,IT,99736,13,Delhi,1196832,9973.6,109709.6,Senior
employee_3475,40,Finance,50789,13,Pune,609468,5078.900000000001,55867.9,Senior
employee_3476,26,Finance,102432,15,Pune,1229184,10243.2,112675.2,Senior
employee_3477,54,Sales,112467,7,Pune,1349604,11246.7,123713.7,Mid-level
employee_3478,34,IT,113623,9,Bangalore,1363476,11362.300000000001,124985.3,Mid-level
employee_3479,43,Sales,114289,7,Mumbai,1371468,11428.900000000001,125717.9,Mid-level
employee_3480,40,IT,77282,13,Mumbai,927384,7728.200000000001,85010.2,Senior
employee_3481,33,Sales,58464,3,Hyderabad,701568,5846.400000000001,64310.4,Junior
employee_3482,52,Data,92806,10,Pune,1113672,9280.6,102086.6,Mid-level
employee_3483,46,HR,116627,1,Bangalore,1399524,11662.7,128289.7,Fresher
employee_3484,34,HR,66994,11,Hyderabad,803928,6699.400000000001,73693.4,Senior
employee_3485,56,IT,106596,2,Mumbai,1279152,10659.6,117255.6,Fresher
employee_3486,28,QA,116123,2,Hyderabad,1393476,11612.300000000001,127735.3,Fresher
employee_3487,60,Finance,50594,3,Pune,607128,5059.400000000001,55653.4,Junior
employee_3488,42,Finance,77563,10,Chennai,930756,7756.3,85319.3,Mid-level
employee_3489,42,IT,105352,12,Pune,1264224,10535.2,115887.2,Senior
employee_3490,36,Sales,111840,1,Pune,1342080,11184.0,123024.0,Fresher
employee_3491,47,QA,53386,1,Bangalore,640632,5338.6,58724.6,Fresher
employee_3492,30,Data,91652,2,Chennai,1099824,9165.2,100817.2,Fresher
employee_3493,45,Sales,119835,11,Delhi,1438020,11983.5,131818.5,Senior
employee_3494,51,Sales,42540,0,Chennai,510480,4254.0,46794.0,Fresher
employee_3495,41,IT,58756,7,Chennai,705072,5875.6,64631.6,Mid-level
employee_3496,47,IT,68426,5,Mumbai,821112,6842.6,75268.6,Junior
employee_3497,37,Finance,30587,2,Hyderabad,367044,3058.7000000000003,33645.7,Fresher
employee_3498,53,IT,108748,0,Mumbai,1304976,10874.800000000001,119622.8,Fresher
employee_3499,51,IT,106339,2,Delhi,1276068,10633.900000000001,116972.9,Fresher
employee_3500,46,IT,114792,0,Chennai,1377504,11479.2,126271.2,Fresher
employee_3501,41,Finance,74039,2,Bangalore,888468,7403.900000000001,81442.9,Fresher
employee_3502,56,Data,35269,3,Delhi,423228,3526.9,38795.9,Junior
employee_3503,21,Data,31088,5,Pune,373056,3108.8,34196.8,Junior
employee_3504,24,IT,67044,6,Pune,804528,6704.400000000001,73748.4,Mid-level
employee_3505,24,Finance,52081,6,Mumbai,624972,5208.1,57289.1,Mid-level
employee_3506,46,Data,86388,8,Delhi,1036656,8638.800000000001,95026.8,Mid-level
employee_3507,24,Sales,35543,15,Mumbai,426516,3554.3,39097.3,Senior
employee_3508,29,Data,28005,7,Bangalore,336060,2800.5,30805.5,Mid-level
employee_3509,50,Data,62203,12,Pune,746436,6220.3,68423.3,Senior
employee_3510,24,Finance,41220,3,Mumbai,494640,4122.0,45342.0,Junior
employee_3511,25,Sales,57696,5,Hyderabad,692352,5769.6,63465.6,Junior
employee_3512,43,Finance,104683,10,Mumbai,1256196,10468.300000000001,115151.3,Mid-level
employee_3513,36,IT,71381,0,Mumbai,856572,7138.1,78519.1,Fresher
employee_3514,42,HR,72984,7,Chennai,875808,7298.400000000001,80282.4,Mid-level
employee_3515,57,Data,25076,5,Hyderabad,300912,2507.6000000000004,27583.6,Junior
employee_3516,28,HR,43946,1,Hyderabad,527352,4394.6,48340.6,Fresher
employee_3517,53,Finance,108492,7,Bangalore,1301904,10849.2,119341.2,Mid-level
employee_3518,58,Finance,48471,3,Chennai,581652,4847.1,53318.1,Junior
employee_3519,36,Finance,86531,8,Hyderabad,1038372,8653.1,95184.1,Mid-level
employee_3520,25,HR,63738,3,Chennai,764856,6373.8,70111.8,Junior
employee_3521,36,Finance,65720,0,Chennai,788640,6572.0,72292.0,Fresher
employee_3522,27,IT,119673,6,Pune,1436076,11967.300000000001,131640.3,Mid-level
employee_3523,21,Finance,49440,9,Hyderabad,593280,4944.0,54384.0,Mid-level
employee_3524,29,QA,36862,4,Pune,442344,3686.2000000000003,40548.2,Junior
employee_3525,38,HR,93273,9,Mumbai,1119276,9327.300000000001,102600.3,Mid-level
employee_3526,23,QA,46788,10,Mumbai,561456,4678.8,51466.8,Mid-level
employee_3527,44,Finance,50522,11,Pune,606264,5052.200000000001,55574.2,Senior
employee_3528,48,IT,95185,4,Mumbai,1142220,9518.5,104703.5,Junior
employee_3529,30,Data,94404,3,Pune,1132848,9440.4,103844.4,Junior
employee_3530,29,Sales,77289,5,Bangalore,927468,7728.900000000001,85017.9,Junior
employee_3531,33,Sales,32824,0,Chennai,393888,3282.4,36106.4,Fresher
employee_3532,55,Finance,32799,2,Bangalore,393588,3279.9,36078.9,Fresher
employee_3533,43,IT,110406,10,Hyderabad,1324872,11040.6,121446.6,Mid-level
employee_3534,37,HR,70147,11,Bangalore,841764,7014.700000000001,77161.7,Senior
employee_3535,27,QA,107922,6,Bangalore,1295064,10792.2,118714.2,Mid-level
employee_3536,36,QA,33614,10,Mumbai,403368,3361.4,36975.4,Mid-level
employee_3537,60,QA,50147,7,Delhi,601764,5014.700000000001,55161.7,Mid-level
employee_3538,56,HR,101637,11,Delhi,1219644,10163.7,111800.7,Senior
employee_3539,40,Sales,45914,8,Pune,550968,4591.400000000001,50505.4,Mid-level
employee_3540,44,IT,88699,0,Hyderabad,1064388,8869.9,97568.9,Fresher
employee_3541,25,HR,34615,3,Delhi,415380,3461.5,38076.5,Junior
employee_3542,26,QA,75785,1,Mumbai,909420,7578.5,83363.5,Fresher
employee_3543,48,Finance,113589,1,Hyderabad,1363068,11358.900000000001,124947.9,Fresher
employee_3544,25,Data,82811,0,Chennai,993732,8281.1,91092.1,Fresher
employee_3545,59,HR,104017,4,Pune,1248204,10401.7,114418.7,Junior
employee_3546,58,HR,71898,15,Mumbai,862776,7189.8,79087.8,Senior
employee_3547,22,IT,80505,1,Bangalore,966060,8050.5,88555.5,Fresher
employee_3548,59,IT,101031,3,Chennai,1212372,10103.1,111134.1,Junior
employee_3549,41,HR,116818,8,Bangalore,1401816,11681.800000000001,128499.8,Mid-level
employee_3550,60,QA,25146,10,Delhi,301752,2514.6000000000004,27660.6,Mid-level
employee_3551,57,Data,65275,2,Hyderabad,783300,6527.5,71802.5,Fresher
employee_3552,38,IT,40977,14,Chennai,491724,4097.7,45074.7,Senior
employee_3553,32,QA,66565,7,Mumbai,798780,6656.5,73221.5,Mid-level
employee_3554,37,Finance,58945,9,Bangalore,707340,5894.5,64839.5,Mid-level
employee_3555,57,IT,27594,12,Delhi,331128,2759.4,30353.4,Senior
employee_3556,58,QA,101610,5,Bangalore,1219320,10161.0,111771.0,Junior
employee_3557,35,QA,82655,9,Hyderabad,991860,8265.5,90920.5,Mid-level
employee_3558,27,Data,52431,4,Hyderabad,629172,5243.1,57674.1,Junior
employee_3559,34,Data,107684,1,Delhi,1292208,10768.400000000001,118452.4,Fresher
employee_3560,21,Finance,113197,10,Pune,1358364,11319.7,124516.7,Mid-level
employee_3561,58,QA,52571,12,Delhi,630852,5257.1,57828.1,Senior
employee_3562,23,Sales,90971,2,Pune,1091652,9097.1,100068.1,Fresher
employee_3563,57,QA,86797,7,Delhi,1041564,8679.7,95476.7,Mid-level
employee_3564,51,Data,68937,14,Delhi,827244,6893.700000000001,75830.7,Senior
employee_3565,33,Sales,84643,11,Hyderabad,1015716,8464.300000000001,93107.3,Senior
employee_3566,38,IT,107054,11,Pune,1284648,10705.400000000001,117759.4,Senior
employee_3567,37,IT,119026,8,Delhi,1428312,11902.6,130928.6,Mid-level
employee_3568,37,HR,111538,10,Bangalore,1338456,11153.800000000001,122691.8,Mid-level
employee_3569,31,Data,85051,10,Hyderabad,1020612,8505.1,93556.1,Mid-level
employee_3570,40,HR,92902,6,Chennai,1114824,9290.2,102192.2,Mid-level
employee_3571,30,Sales,102903,0,Hyderabad,1234836,10290.300000000001,113193.3,Fresher
employee_3572,49,Data,101990,15,Delhi,1223880,10199.0,112189.0,Senior
employee_3573,54,Finance,100204,11,Mumbai,1202448,10020.400000000001,110224.4,Senior
employee_3574,37,QA,93951,11,Mumbai,1127412,9395.1,103346.1,Senior
employee_3575,33,Finance,100768,12,Hyderabad,1209216,10076.800000000001,110844.8,Senior
employee_3576,59,Sales,54039,12,Chennai,648468,5403.900000000001,59442.9,Senior
employee_3577,47,Data,50568,5,Hyderabad,606816,5056.8,55624.8,Junior
employee_3578,46,Sales,62459,6,Chennai,749508,6245.900000000001,68704.9,Mid-level
employee_3579,48,QA,32669,11,Delhi,392028,3266.9,35935.9,Senior
employee_3580,33,IT,114749,5,Bangalore,1376988,11474.900000000001,126223.9,Junior
employee_3581,32,IT,108816,9,Bangalore,1305792,10881.6,119697.6,Mid-level
employee_3582,48,Sales,109985,10,Chennai,1319820,10998.5,120983.5,Mid-level
employee_3583,22,HR,60516,12,Pune,726192,6051.6,66567.6,Senior
employee_3584,57,Data,87484,1,Bangalore,1049808,8748.4,96232.4,Fresher
employee_3585,54,Data,113612,12,Mumbai,1363344,11361.2,124973.2,Senior
employee_3586,43,IT,93197,8,Hyderabad,1118364,9319.7,102516.7,Mid-level
employee_3587,49,Finance,48333,2,Delhi,579996,4833.3,53166.3,Fresher
employee_3588,55,QA,113295,5,Pune,1359540,11329.5,124624.5,Junior
employee_3589,31,Finance,80611,15,Mumbai,967332,8061.1,88672.1,Senior
employee_3590,53,Finance,72941,5,Hyderabad,875292,7294.1,80235.1,Junior
employee_3591,31,Sales,63875,15,Mumbai,766500,6387.5,70262.5,Senior
employee_3592,29,IT,37698,7,Pune,452376,3769.8,41467.8,Mid-level
employee_3593,34,IT,86826,12,Chennai,1041912,8682.6,95508.6,Senior
employee_3594,29,IT,56408,3,Hyderabad,676896,5640.8,62048.8,Junior
employee_3595,59,Sales,113421,14,Mumbai,1361052,11342.1,124763.1,Senior
employee_3596,23,HR,103845,5,Delhi,1246140,10384.5,114229.5,Junior
employee_3597,49,Finance,40133,0,Delhi,481596,4013.3,44146.3,Fresher
employee_3598,39,Sales,98746,8,Mumbai,1184952,9874.6,108620.6,Mid-level
employee_3599,56,Data,61126,11,Pune,733512,6112.6,67238.6,Senior
employee_3600,52,QA,58043,8,Pune,696516,5804.3,63847.3,Mid-level
employee_3601,27,HR,29078,6,Delhi,348936,2907.8,31985.8,Mid-level
employee_3602,48,Data,78906,10,Delhi,946872,7890.6,86796.6,Mid-level
employee_3603,38,Finance,36137,12,Pune,433644,3613.7000000000003,39750.7,Senior
employee_3604,25,IT,54350,0,Chennai,652200,5435.0,59785.0,Fresher
employee_3605,43,Finance,29698,2,Bangalore,356376,2969.8,32667.8,Fresher
employee_3606,42,Sales,58132,11,Mumbai,697584,5813.200000000001,63945.2,Senior
employee_3607,46,QA,35165,4,Chennai,421980,3516.5,38681.5,Junior
employee_3608,32,Sales,25794,3,Mumbai,309528,2579.4,28373.4,Junior
employee_3609,60,HR,38646,4,Delhi,463752,3864.6000000000004,42510.6,Junior
employee_3610,39,HR,113715,6,Chennai,1364580,11371.5,125086.5,Mid-level
employee_3611,21,QA,30870,8,Delhi,370440,3087.0,33957.0,Mid-level
employee_3612,23,Data,55736,0,Delhi,668832,5573.6,61309.6,Fresher
employee_3613,47,Data,83084,4,Delhi,997008,8308.4,91392.4,Junior
employee_3614,38,HR,41211,2,Hyderabad,494532,4121.1,45332.1,Fresher
employee_3615,50,HR,111665,2,Bangalore,1339980,11166.5,122831.5,Fresher
employee_3616,22,IT,84538,10,Delhi,1014456,8453.800000000001,92991.8,Mid-level
employee_3617,25,Data,32377,1,Mumbai,388524,3237.7000000000003,35614.7,Fresher
employee_3618,49,QA,33861,5,Pune,406332,3386.1000000000004,37247.1,Junior
employee_3619,53,Data,42821,13,Bangalore,513852,4282.1,47103.1,Senior
employee_3620,40,IT,103488,5,Mumbai,1241856,10348.800000000001,113836.8,Junior
